anime_id,title,score,genre
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,4.83,"Game, Space, Comedy"
21743,Donten ni Warau,7.6,"Action, Historical, Shoujo, Supernatural"
339,Serial Experiments Lain,8,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural"
15617,Jinrui wa Suitai Shimashita Specials,7.28,"Comedy, Fantasy, Seinen"
8181,Adachi-ga Hara,6.05,Sci-Fi
12015,Tiger & Bunny Movie 1: The Beginning,7.51,"Action, Super Power, Comedy, Mystery"
31631,Monster Hunter Stories: Ride On,6.33,Fantasy
3154,Gatchaman,6.54,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power"
10562,Machine Hayabusa,6.32,"Action, Cars, Sports, Shounen"
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,7.27,Comedy
17006,Sore Ike! Anpanman: Sing! Dance! Everybody&#039;s Christmas,5.32,"Comedy, Fantasy, Kids, Super Power"
18679,Kill la Kill,8.19,"Action, Comedy, Super Power, Ecchi, School"
30892,Boo Boo Boy,4.83,"Cars, Kids"
1457,Key the Metal Idol,7.05,"Action, Sci-Fi, Music, Drama, Mecha"
37341,Yuru CampŠ__ Specials,7.78,"Slice of Life, Comedy"
36107,Shirotan: Shirotan ga Ippai!,6.74,Kids
3801,Yami no Teio: Kyuuketsuki Dracula,4.11,Vampire
4961,Mushrambo (2008),6.66,"Action, Adventure, Fantasy, Sci-Fi"
28241,Ahiru Rikusentai,5.3,"Action, Military, Historical, Kids"
779,Detective Conan Movie 01: The Timed Skyscraper,7.96,"Adventure, Mystery, Comedy, Police, Shounen"
2885,Ganbare Goemon,6.19,"Comedy, Shounen"
6987,Aki-Sora,6.23,"Ecchi, Romance, Seinen"
34744,Kumo no Gakkou,6,"Slice of Life, Drama"
34486,Star Ocean: Anamnesis,5.45,"Action, Fantasy"
1574,Get Ride! AMDriver,6.46,"Adventure, Mecha, Sci-Fi, Shounen"
177,Tsubasa Chronicle,7.64,"Action, Adventure, Fantasy, Magic, Romance, Supernatural, Shounen"
30454,Maro no Kanja wa Gatenkei,6.04,Hentai
35839,Sora yori mo Tooi Basho,8.65,"Slice of Life, Adventure"
5826,Oira no Yakyuu,5.39,Sports
32224,Mako-chan no Koutsuu Anzen,4.3,"Drama, Kids"
23581,Romeo no Aoi Sora Specials,6.74,"Adventure, Drama, Historical, Slice of Life"
21179,Dragon Fist,4.83,"Drama, Martial Arts, Fantasy, Shoujo"
25541,Moom,5.83,Kids
32583,Sense Honma ni Honma,4.41,"Music, Kids, School"
275,LoveŠÈÇLove?,6,"Ecchi, Comedy, Harem, Romance"
3784,Evangelion: 2.0 You Can (Not) Advance,8.44,"Action, Sci-Fi, Mecha"
3665,Ginga Eiyuu Densetsu Gaiden (1999),8.07,"Military, Sci-Fi, Space, Drama"
2307,Lime-iro Senkitan: Nankoku Yume Roman,6.35,"Action, Ecchi, Comedy, Mecha"
6195,Rita to Nantoka,6.05,Slice of Life
16419,Dokidoki! Precure,6.89,"Action, Fantasy, Magic, Shoujo"
2439,Hooligan,5.81,Hentai
34126,Rewrite 2nd Season,7.44,"Action, Comedy, Supernatural, Romance, Fantasy"
35252,HatenaŠ…æIllusion,0,"Comedy, Supernatural, Romance, Ecchi"
2165,Gegege no Kitarou (2007),7.06,"Comedy, Horror, Fantasy"
33912,Gakuen Handsome: Haitoku no Lesson,5.32,"Comedy, Music"
3918,Resort Boin,7.37,Hentai
4534,Choujin Locke: Shinsekai Sentai,6.12,"Action, Sci-Fi, Super Power"
2138,Kage (OVA),6.42,"Action, Martial Arts, Hentai, Historical"
2059,Mainichi ga Nichiyoubi,6.26,"Comedy, Police, Romance"
5272,Tondemo Nezumi Daikatsuyaku,6.18,Adventure
30050,Cooking Papa Christmas Special,6.06,"Slice of Life, Comedy"
23351,Youkaiden Nekome Kozou,7.3,"Adventure, Horror, Psychological, Seinen, Supernatural"
280,Animal Yokochou,7.01,"Adventure, Comedy, Fantasy, Shoujo"
37396,Shikioriori,0,"Drama, Romance, Slice of Life"
37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,0,"Drama, Romance, Shounen Ai"
33512,Animegatari x Ghost in the Shell Collab Eizou,5.28,"Sci-Fi, Comedy"
1699,Romeo x Juliet,7.8,"Drama, Fantasy, Historical, Romance"
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.64,"Action, Comedy, Super Power, Martial Arts, Shounen"
11103,Busou Shinki Moon Angel,6.64,"Action, Sci-Fi"
23477,Kakushi Dere Special,6.44,Hentai
20463,Little Nemo Pilot (1987),5.82,Adventure
16067,Nagi no Asukara,8.24,"Drama, Fantasy, Romance"
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,7.16,"Comedy, Police"
5874,Sankou to Tako: Hyakumanryou Chinsoudou,5.15,Action
32857,Natsu no Ginkei,4.26,Music
8229,"on-chan, Yume Power Daibouken!",5.53,Fantasy
29437,Detective Conan: Happy New Year Special,7.21,"Action, Police, Comedy, Mystery, Shounen"
760,Tenjou Tenge: The Past Chapter,7.14,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural"
31465,Pichiko Dakyuubu USA-hen,4.52,"Sports, Comedy"
28625,Shisha no Teikoku,7.02,"Sci-Fi, Historical, Psychological"
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,5.62,"Comedy, Romance"
317,Final Fantasy VII: Advent Children,7.88,"Action, Super Power, Fantasy"
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,7.11,"Comedy, Mecha, Sci-Fi"
8732,Yuuki Hitotsu wo Tomo ni Shite,5.01,Music
32271,Dies Irae,5.48,"Action, Military, Super Power, Magic"
36771,"Baito-saki wa ""Aku no Soshiki""!?",5.36,"Action, Comedy, Romance"
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,7.59,"Action, Adventure, Magic, Martial Arts, Fantasy"
2376,Shusaku Liberty,5.92,Hentai
32951,Rokudenashi Majutsu Koushi to Akashic Records,7.36,"Action, Magic, Fantasy, School"
33484,Shiroi Zou,5.05,"Action, Historical, Kids"
19067,Future Card Buddyfight,7.11,Game
7169,Ibara-Hime matawa Nemuri-Hime,6.24,"Historical, Drama"
13629,Furiko,7.74,"Music, Slice of Life, Drama, Romance"
32999,"Neko mo, Onda-ke",3.51,"Slice of Life, Comedy"
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,7.01,"Comedy, Magic, Supernatural"
744,Trouble Chocolate,6.68,"Comedy, Romance, Sci-Fi, Shounen"
958,HeatGuy J,7.28,"Action, Adventure, Mecha, Police, Sci-Fi"
33911,Gakuen Handsome: Legend of Sexy,5.64,"Comedy, Music"
3185,Fortune Quest L,6.56,"Adventure, Comedy, Fantasy, Magic"
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,7.62,"Parody, Comedy, School"
23213,Kantoku Fuyuki Todoki,5.92,"Comedy, Josei, Slice of Life"
34051,Akiba&#039;s Trip The Animation,6.71,"Action, Comedy, Supernatural, Ecchi"
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,5.66,"Action, Adventure, Comedy, School, Supernatural"
23303,Hiroshima e no Tabi,5.71,"Drama, Historical, Slice of Life"
5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",5.37,Hentai
34537,Yoru wa Mijikashi Arukeyo Otome,8.34,"Comedy, Romance"
35266,Higanjima X: Aniki,4.9,"Fantasy, Horror, Seinen, Vampire"
960,Shin Chou Kyou Ryo: Condor Hero II,7.47,"Adventure, Drama, Historical, Romance"
8894,Yume-iro P’¢tissi’åre: Mune Kyun Tropical Island!,7.28,"Kids, School, Shoujo"
8560,"Kyou, Koi wo Hajimemasu",6.59,"Romance, School, Shoujo"
29107,Banana Mura ni Ame ga Furu,4.65,"Music, Kids"
4085,Yonimo Osoroshii Grimm Douwa,6.22,"Dementia, Horror, Psychological"
2892,Hakushon Daimaou,6.11,"Comedy, Fantasy"
315,Xiao Qian,6.69,"Action, Drama, Fantasy, Romance"
16021,Miracle Psychicer Seizan,6.74,"Action, Adventure, Fantasy"
30300,"High School DxD New: Oppai, Tsutsumimasu!",7.45,"Comedy, Demons, Ecchi, Romance, School"
18153,Kyoukai no Kanata,7.87,"Slice of Life, Supernatural, Fantasy"
16656,Zettai JunpakuŠÈMahou Shoujo,5.42,"Action, Ecchi, Harem, Magic"
33981,Pretty x Cation 2 The Animation,7.32,Hentai
2200,Muteki Choujin Zanbot 3,7.11,"Action, Mecha, Drama, Sci-Fi, Shounen"
32384,The New A-Class.: Next Stage with YOU,5.06,"Cars, Music"
1276,Ys,6.57,"Adventure, Demons, Drama, Fantasy, Magic"
36382,Mama Gomennasai,2.63,"Music, Kids"
34618,Blend S,7.6,"Slice of Life, Comedy"
4729,Natural 2: Duo,6.19,Hentai
24811,Prison Bear,3.21,Comedy
1719,Rozen Maiden: Ouvert’_re,7.8,"Action, Comedy, Drama, Magic, Seinen"
2227,Lady Lady!!,7.66,"Drama, Historical"
28197,Ofuro no Kazoe Uta,4.98,"Music, Kids"
24347,Inazuma Eleven: Chou Jigen Dream Match,7.04,"Sports, Super Power, Shounen"
1481,"Urusei Yatsura: Haru da, Tobidase!",6.89,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance"
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,7.69,"Action, Drama, Fantasy, Shounen, Super Power"
3840,Crystal Blaze,6.2,"Action, Sci-Fi"
17549,Non Non Biyori,8.01,"Comedy, School, Seinen, Slice of Life"
3010,Kaiketsu Zorro,7.3,"Adventure, Historical, Shounen"
1985,UFO Robo Grendizer,7.65,"Mecha, Sci-Fi, Shounen"
8635,Shin KoihimeŠ—¾Musou: Live Revolution,6.71,"Ecchi, Music"
33027,Infini-T Force,6.63,"Action, Sci-Fi, Super Power"
8955,Senjutsu Choukoukaku Orion,5.42,"Action, Adventure, Comedy, Fantasy, Sci-Fi"
4550,Hyakko,7.31,"Comedy, School, Slice of Life"
8206,Hime Chen! Otogi Chikku Idol Lilpri,7.16,"Magic, Shoujo"
32961,Regalia: The Three Sacred Stars,6.03,"Action, Sci-Fi, Mecha"
35137,Space Gundam V,5.56,"Action, Comedy, Mecha"
8410,Metal Fight Beyblade: Baku,6.85,"Adventure, Comedy, Sports"
18989,Ghost in the Shell: Arise - Another Mission,6.66,"Action, Mecha, Police, Sci-Fi"
34984,Koi wa Ameagari no You ni,7.66,"Romance, Seinen"
28293,Shimajirou to Ookinaki,4.57,"Kids, Adventure"
34013,Hagane Orchestra,5.65,"Game, Adventure, Comedy, Parody"
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.23,"Slice of Life, Comedy, School, Shounen"
22177,Madonna (Movie),3.16,Dementia
1590,Legendz: Yomigaeru Ryuuou Densetsu,7.43,"Action, Adventure, Fantasy, Comedy"
30625,Princess Princess Specials,6.74,"Comedy, School, Shoujo"
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,6.11,"Kids, Music"
6077,Akubi Girl,6.15,"Comedy, Fantasy"
12437,Yuri Seijin Naoko-san (2012),6.59,"Comedy, Shoujo Ai"
8667,Koi Hanabi,5.82,"Fantasy, Music"
4934,A.F,4.53,"Action, Sci-Fi, Space, Mecha"
34122,Minna de Bokumetsu Inshu Unten,5.35,Drama
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.12,Comedy
35532,Moufu no Hi,3.15,Music
2036,Cosmic Baton Girl Comet-sanŠ…æ,7.3,"Sci-Fi, Adventure, Comedy, Drama, Magic"
24327,Oyome-sama Honey DaysŠÈÇ,6.04,Hentai
926,Transformers Victory,6.78,"Adventure, Mecha, Sci-Fi, Shounen"
3661,Joker: Marginal City,5.53,"Action, Sci-Fi, Romance"
10471,Ie Naki Ko Remy Specials,7.71,"Adventure, Drama"
5841,Yume wo Kanaeru Zou,5.53,Comedy
29719,Maze Maze Wien,5.07,Dementia
37264,Overlord Picture Drama,6.14,Comedy
5369,Street Fighter IV: Aratanaru Kizuna,6.32,"Action, Adventure, Shounen"
34763,Kine-Pass Gekijou,4.35,"Comedy, Parody"
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,6.7,"Comedy, Fantasy, Kids"
13669,Owari no Chronicle,5.13,"Action, Adventure, Fantasy, Sci-Fi"
17835,Seito Shokun! Kokoro ni Midori no Neckerchief wo,6.26,"Comedy, School, Shoujo"
103,Akazukin Chacha,7.46,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo"
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,6.62,"Slice of Life, Comedy, Magic, Fantasy"
34410,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao,5.92,"Comedy, Magic, Shoujo"
36973,Ekimemo!,4.75,Game
1912,Marginal Prince: Gekkeiju no Ouji-tachi,6.03,"Romance, School, Shounen Ai"
27921,Genkichi Jiisan to Kogitsune,6.5,"Kids, Drama"
24211,Orenchi no Furo Jijou,7.13,"Comedy, Fantasy, Shoujo"
94,Mobile Suit Gundam SEED Destiny,7.32,"Action, Space, Mecha, Romance, Military, Drama, Sci-Fi"
30781,Matsubara-kun,4.12,Comedy
31143,Onsen Yousei Hakone-chan,5.89,"Comedy, Seinen, Slice of Life"
18549,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,6.57,"Comedy, Historical"
26059,Samurai Hormone The Animation,6.22,Hentai
21487,Shin Dokonjou Gaeru,6.84,"Slice of Life, Comedy, Shounen"
385,Gilgamesh,6.75,"Drama, Fantasy, Sci-Fi, Supernatural"
1777,Kaze no Tairiku,6.3,"Action, Adventure, Fantasy, Supernatural"
32670,Battle Spirits: Double Drive,6.31,"Action, Game, Kids, Fantasy"
24913,Bokura wa Minna Kawai-sou: Hajimete no,7.74,"Slice of Life, Comedy, Romance, School"
22421,Licca-chan to Mahou no Kuni,4.36,"Fantasy, Kids"
31377,Kataribe Shoujo Honoka,5.54,"Slice of Life, Supernatural"
30177,Ninja Hattori-kun (2012) Special,6.13,"Kids, Comedy"
31178,Uta noŠ…æPrince-samaŠÈé Maji Love Legend Star,7.35,"Harem, Music, Comedy, Romance, Shoujo"
19535,Taka no Tsume GO: Utsukushiki Elleair Shoushuu Plus,5.29,"Comedy, Parody, Super Power"
6783,ef: A Tale of Memories. - Recollections,7.45,"Mystery, Drama, Romance"
248,Ichigo 100%,6.78,"Comedy, Ecchi, Harem, Romance, Shounen"
35857,Lupin III: Part 5,7.98,"Action, Adventure, Mystery, Comedy, Seinen"
88,Mobile Suit Gundam F91,6.81,"Military, Sci-Fi, Space, Drama, Mecha"
5762,15 Bishoujo Hyouryuuki,6.94,"Comedy, Harem, Hentai"
1961,Arashi no Yoru ni,7.84,"Adventure, Comedy, Drama, Fantasy"
3974,Tetsuwan Birdy Decode,7.52,"Action, Sci-Fi, Comedy"
9624,30-sai no Hoken Taiiku,6.79,"Ecchi, Parody, Romance, Seinen"
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.16,"Action, Samurai, Historical, Drama, Shounen"
1267,Yoroiden Samurai Troopers Message,6.11,"Adventure, Fantasy, Samurai, Shounen"
29846,Omakase! Miracle Cat-dan,5.64,"Comedy, Kids, Super Power"
35206,KirakiraŠ…æPrecure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,6.77,"Fantasy, Magic, Slice of Life"
2288,Akihabara Dennou-gumi,6.65,"Adventure, Mecha, Sci-Fi, Shoujo"
37438,Ingress,0,"Action, Game, Mystery, Sci-Fi"
11735,Coluboccoro,5.72,"Sci-Fi, Fantasy"
3401,Aru Tabibito no Nikki Specials,6.48,"Adventure, Fantasy"
31072,Show By Rock!!: Legend of Shingan Crimsonz,6.07,"Comedy, Music"
32214,Koukaku no Pandora,6.6,"Action, Comedy, Ecchi, Sci-Fi"
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,6.15,"Harem, Music, Ecchi, Fantasy, Seinen"
31977,Hanabi,5.98,"Slice of Life, Romance, Music, Drama"
10757,Kachikachi Yama,5.26,Drama
9136,Kuroshitsuji II Specials,7.68,"Fantasy, Supernatural, Comedy, Parody, Shounen"
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,7.44,"Action, Drama, Mecha, Military, Sci-Fi"
27747,Jokei Kazoku III: Himitsu - The Anime,6.33,Hentai
1710,Rockman.EXE,7.02,"Action, Game, Sci-Fi, Adventure, Comedy, Mecha, Shounen"
7044,Zan Sayonara Zetsubou Sensei Bangaichi,7.88,"Comedy, Parody, School"
24713,Miss Monochrome: The Animation - Soccer-hen,6.29,"Slice of Life, Comedy, Sports"
36051,Hitozuma Life: One Time Gal,6.21,Hentai
34151,Landreaall,5.94,"Action, Adventure, Romance, Martial Arts, Fantasy"
8533,Hana no Kage,6.13,"Demons, Drama, Historical, Romance"
36326,Tamagawa Kyoudai,6.14,Historical
952,Magical Nyan Nyan Taruto,6.37,"Comedy, Magic"
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,7.42,Comedy
31267,Akuma no Kairozu,4.67,Dementia
10104,Loups=Garous Picture Drama,5.47,"Mystery, Sci-Fi"
33759,Feng Wei Ying Xiong,6.64,"Action, Fantasy"
3011,Yotsunoha,6.44,"Romance, School"
31592,Pokemon XY&Z,7.8,"Action, Adventure, Comedy, Kids, Fantasy"
33529,Kubbe PV Full ver.,5.1,Fantasy
27829,Heavy Object,7.38,"Action, Mecha, Military, Sci-Fi"
31378,Owari no Seraph: Kyuuketsuki Shahar,7.22,"Action, Military, Supernatural, Drama, Vampire, Shounen"
9884,Osomatsu-kun,6.86,Comedy
3921,Kamyla,5.79,"Hentai, Police"
33113,Scared Rider Xechs,5.31,"Sci-Fi, Adventure, Harem, Romance"
5492,Platonic Chain: Web,5.78,"Sci-Fi, Slice of Life"
1243,Night Head Genesis,6.85,"Sci-Fi, Mystery, Psychological, Supernatural, Drama"
4933,Muu no Hakugei,6.52,"Action, Fantasy, Sci-Fi"
37152,Shaonian Jinyiwei 2nd Season,5.78,"Adventure, Mystery, Historical, Romance, Martial Arts"
1737,Uchuu Senshi Baldios,6.66,"Sci-Fi, Adventure, Space, Drama, Mecha, Shounen"
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),5.65,"Adventure, Mecha, Police, Sci-Fi"
34889,Cerberus,5.53,Music
2929,Moonlight Mile 2nd Season: Touch Down,7.46,"Adventure, Drama, Sci-Fi, Space"
26111,Hibike! Wadaiko,6.64,"Drama, Kids"
16664,Kaguya-hime no Monogatari,8.32,"Fantasy, Historical"
37124,THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,5.55,"Game, Music"
2851,Ninkuu (Movie),6.19,"Action, Adventure, Comedy, Historical, Martial Arts, Shounen"
34422,Two Tea Two,3.62,Dementia
4178,Dream Hazard: Akuma no Program,4.57,Hentai
24905,Go-hiki no Kobuta to Charleston,4.74,"Music, Kids"
17551,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,6.54,"Fantasy, Comedy, Supernatural"
23697,Kara no Kyoukai: Manner Movies,6.45,"Action, Comedy"
28779,Futa-bu!!,7.29,"Hentai, School, Yuri"
37555,Hangyakusei Million Arthur,0,"Action, Adventure, Magic, Fantasy"
33938,Koiwai Junsui Kajuu: Bokura Junsui-hen,4.36,Music
34249,Aqua Kids,4.75,"Adventure, Kids"
31402,Soul Worker: Your Destiny Awaits,6,"Action, Fantasy, Sci-Fi"
33835,PJ Berri no Mogumogu Munyamunya,6.31,Comedy
6726,Hanasakeru Seishounen Recaps,6.93,"Drama, Romance, Shoujo"
6205,K’_mpfer,6.64,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power"
8696,Shiroi Michi,5.48,Music
36641,Grand Marche no Meikyuu,4.6,"Fantasy, Game"
6590,Makai Kishi Ingrid,7.11,"Demons, Fantasy, Hentai, Martial Arts"
935,Witchblade,7.37,"Action, Sci-Fi, Super Power"
3762,The Borgman: Last Battle,6.11,"Action, Sci-Fi, Demons"
531,Bishoujo Senshi Sailor Moon R: The Movie,7.78,"Drama, Magic, Romance, Shoujo"
1926,Jishu Seisaku Movie Binchou-tan,6.18,"Slice of Life, Music"
36537,Starmyu OVA (2018),0,"Music, School, Slice of Life"
25689,Hyakka Ryouran: Samurai After,6.78,"Ecchi, Harem"
25939,Mahou Shoujo Lyrical Nanoha ViVid,6.82,"Action, Adventure, Magic"
36119,Uma no Friends,6.5,"Comedy, Sports, Fantasy"
4467,Universe,6.63,"Fantasy, Music"
17681,Zettai Bouei Leviathan,6.38,"Fantasy, Magic, Comedy"
32660,Petit Petit Muse,6.85,"Cars, Horror, Kids"
36784,Hataraku Onii-san!,6.3,"Slice of Life, Comedy"
1770,Unbalance,5.92,Hentai
22081,Cosplay Rakuen,6.02,Hentai
944,The Third: Aoi Hitomi no Shoujo,7.37,"Action, Adventure, Sci-Fi, Seinen"
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.11,"Slice of Life, Comedy, Drama, Romance, School"
35475,Isobe Isobee with Nakata Yasutaka de Sourou,4.29,"Historical, Music, Parody"
21981,Pic-lele,5.89,Kids
7531,Onbu Obake,5.21,Supernatural
35267,Shingeki no Kyojin-ten 360Îç Taikan Theater,6.98,"Action, Fantasy, Shounen, Super Power"
6374,Kagaku Ninja-tai Gatchaman II,6.56,"Action, Adventure, Sci-Fi, Shounen"
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,7.6,"Dementia, Drama, Romance, Fantasy, Shoujo, Shoujo Ai"
18919,The MidnightŠ…ÄAnimal,4.6,"Action, Supernatural, Seinen"
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,6.32,"Action, Drama, Military, Sci-Fi, Shounen, Space"
4700,Visionary,5.38,Hentai
34855,Gabriel DropOut Specials,7.77,"Comedy, Demons, Supernatural, School, Shounen"
3964,Turn A Gundam II Movie: Moonlight Butterfly,6.79,"Action, Drama, Mecha, Military, Sci-Fi, Space"
21421,Mahou Shoujo Taisen,5.81,Magic
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,7.53,"Police, Comedy, Mystery, Shounen"
31886,Dropout,7.22,"Hentai, School"
36152,Inagawa Junji no Sugo: Ku Kowai Hanashi,5,"Horror, Supernatural"
36493,Esoragoto Spiral,6.06,"Music, Psychological, School"
623,Shichinin no Nana,6.88,"Adventure, Comedy, Magic, Romance, School"
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,6.33,Hentai
5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,7.42,Comedy
12069,Hajime no Ippo: Boxer no Kobushi,8.2,"Comedy, Drama, Shounen, Sports"
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,7.08,"Game, Comedy, Romance, Ecchi, School"
538,Shin Tenchi Muyou!,6.94,"Comedy, Harem, Romance, Sci-Fi, Shounen"
7785,Yojouhan Shinwa Taikei,8.65,"Mystery, Comedy, Psychological, Romance"
4558,Yukiyo Ichiya Monogatari,5.84,"Hentai, Historical"
10790,Kore wa Zombie Desu ka? of the Dead,7.71,"Action, Harem, Comedy, Supernatural, Magic, Ecchi"
4522,Bounty Hunter: The Hard,5.86,"Action, Police"
5090,Techno Police 21C,5.71,"Action, Police, Mecha, Sci-Fi"
325,Peach Girl,7.13,"Slice of Life, Drama, Romance, Shoujo"
8539,Toilet no Hanako-san,6.08,Horror
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",7.91,"Slice of Life, Comedy, Fantasy"
37806,Gunjou no Magmel,0,"Action, Adventure, Fantasy, Shounen, Super Power"
1807,Prism Ark,6.55,"Action, Fantasy, Magic, Comedy, Drama"
36245,Evil or Live,5.99,"Psychological, School"
6798,Saa Ikou! Tamagotchi,5.93,Kids
33922,"Taka no Tsume-dan, Toyama",3.4,Comedy
2783,Oyayubi Hime Monogatari,6.75,"Adventure, Fantasy, Shoujo"
9203,K-On!!: Ura-On!!,6.58,Comedy
7222,Macross F Movie 2: Sayonara no Tsubasa,8.03,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space"
1135,Munto: Toki no Kabe wo Koete,7.16,"Action, Fantasy, Magic, Super Power"
33779,Jakusansei Million Arthur Specials,5.42,"Comedy, Parody, Ecchi, Fantasy"
23301,Pokemon XY: Mega Evolution,7.61,"Action, Adventure, Comedy, Kids, Fantasy"
6512,Nyan Koi!,7.32,"Harem, Comedy, Romance"
5554,Eguchi Hisashi no Nantoka Narudesho!,5.82,"Parody, Shoujo"
31763,Accel World: InfiniteŠ__Burst,6.78,"Action, Game, Sci-Fi, Romance, School"
15781,Puchimas!: Petit iDOLM@STER Episode 0,6.66,"Comedy, Music, Slice of Life"
6835,Umi no Mizu wa Naze Karai,5.72,Historical
19401,Kuusou no Sora Tobu Kikaitachi,6.28,Historical
15847,Iron Man: Rise of Technovore,6.37,"Action, Mecha"
1177,Alien 9,6.68,"Sci-Fi, Horror, Psychological, School"
1408,Kao no nai Tsuki,6.8,Hentai
25833,Zephyr,6.23,"Music, Drama"
6989,Uchuu Ace,6.26,"Action, Adventure, Sci-Fi"
1005,Star Ocean EX,6.67,"Adventure, Fantasy, Sci-Fi, Shounen"
2688,Akai Koudan Zillion,6.74,"Action, Military, Sci-Fi, Adventure"
35683,Midnight Crazy Trail,0,
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.81,"Adventure, Comedy, Mecha, Sci-Fi"
3407,Blassreiter,7.03,"Action, Sci-Fi"
29777,Baka Baka Baka na Sekai,4.33,"Military, Comedy, Dementia"
11785,Haiyore! Nyaruko-san,7.2,"Sci-Fi, Comedy, Parody"
36057,Eto wa Merry-Go-Round,3.6,"Music, Kids"
1098,Samurai Girl Real Bout High School,6.02,"Adventure, Comedy, Fantasy, Shounen"
