anime_id,title,type,episodes,score,rank,popularity,favorites,genre,duration_min
1914,Saiunkoku Monogatari 2nd Season,TV,39,8.16,362,2233,201,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",25
249,InuYasha,TV,167,7.9,697,141,12282,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",24
6645,Chu-Bra!!,TV,12,6.3,6380,1858,48,"Ecchi, Comedy, School, Seinen",24
5690,Nodame Cantabile Finale,TV,11,8.34,203,995,381,"Comedy, Josei, Music, Romance",22
1571,Ghost Hunt,TV,25,7.92,656,527,2579,"Comedy, Horror, Mystery, Shoujo, Supernatural",25
11759,Accel World,TV,24,7.53,1545,103,3680,"Action, Game, Sci-Fi, Romance, School",24
7674,Bakuman.,TV,25,8.32,216,172,6846,"Comedy, Drama, Romance, Shounen",24
1698,Nodame Cantabile,TV,23,8.41,163,381,4443,"Music, Slice of Life, Comedy, Drama, Romance, Josei",22
14713,Kamisama Hajimemashita,TV,13,8.14,383,259,6387,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",24
232,Cardcaptor Sakura,TV,70,8.21,297,292,9453,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",25
233,Daa! Daa! Daa!,TV,78,7.78,919,3045,216,"Comedy, Sci-Fi, Shoujo",25
9656,Kimi ni Todoke 2nd Season,TV,12,8.12,412,322,1117,"Slice of Life, Drama, Romance, School, Shoujo",23
9926,Sekaiichi Hatsukoi,TV,12,8.07,469,701,2908,"Comedy, Drama, Romance, Shounen Ai",23
2564,Code-E,TV,12,6.49,5635,3214,18,"Comedy, Romance, School, Sci-Fi, Slice of Life",24
3092,Junjou Romantica,TV,12,7.99,568,568,4707,"Comedy, Drama, Romance, Shounen Ai",24
1579,Kiniro no Corda: Primo Passo,TV,25,7.63,1273,1138,1126,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",24
32370,D.Gray-man Hallow,TV,13,7.92,655,795,825,"Action, Adventure, Super Power, Demons, Shounen",24
11547,Sengoku???Paradise Kiwami,TV,26,6.2,6763,5316,2,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",3
33185,Peace Maker Kurogane Movie 1: Omou Michi,Movie,1,0,,5215,6,"Action, Comedy, Historical, Samurai, Shounen",0
7518,Boku wa Kuma,Music,1,5.79,7814,8069,1,"Kids, Music, Slice of Life",2
16642,Ane Koi: Suki Kirai Daisuki.,OVA,2,7.03,,4667,37,Hentai,26
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,OVA,1,6.29,6435,10547,0,"Sci-Fi, Adventure, Space, Mecha",57
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,OVA,1,7.4,2049,2044,276,"Action, Mystery, Horror, Psychological",25
153,Juuni Kokuki,TV,45,8.13,399,1016,1907,"Action, Adventure, Fantasy, Magic, Supernatural",25
27417,Diabolik Lovers OVA,OVA,1,6.04,7260,2721,64,"Harem, School, Vampire, Shoujo",11
23903,Tuzki: Love Assassin,ONA,1,5.87,7654,9602,1,"Comedy, Romance",2
33398,Neko Konogoro,TV,0,3.44,11426,10123,0,Comedy,1
1051,Ao no 6-gou,OVA,4,7.14,3026,1950,184,"Action, Adventure, Mecha, Military, Sci-Fi",32
12447,Ben-To Picture Drama,Special,6,6.15,6924,3977,3,Comedy,9
1381,Seikai no Monshou Special,Special,1,7.35,2254,6165,3,"Action, Military, Romance, Sci-Fi, Space",90
8022,Tegamibachi Gakuen,Special,25,7.42,1953,4119,7,Comedy,3
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,ONA,1,4.32,11629,12944,0,Comedy,4
33775,Soul Buster,TV,12,5.91,7553,2963,13,"Action, Samurai",13
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,Special,1,5.86,7674,8025,0,"Mecha, Military",10
37447,Karakuri Circus,TV,36,0,,8300,0,"Adventure, Mystery, Shounen",0
35277,Nanumu no Ie,Movie,1,4.86,11408,13987,0,"Drama, Historical",96
14353,Death Billiards,Movie,1,8.01,542,637,226,"Game, Mystery, Psychological, Drama, Thriller",25
32747,Fake Style II,Music,1,5.85,7689,11594,0,Music,3
5235,Live On Cardliver Kakeru,TV,51,6.86,4074,9003,3,"Game, Fantasy",23
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,Movie,1,6.17,6853,10204,0,"Adventure, Comedy, Fantasy, Horror, Supernatural",49
5117,Kokudo Oh,OVA,5,6.08,,8277,0,"Fantasy, Hentai",30
26443,Triage X,TV,10,6.41,5978,1025,158,"Action, Adventure, Ecchi, Shounen",23
16251,Shinkai no Kantai: Submarine 707,OVA,1,5.73,7936,9879,0,"Action, Adventure, Military, Sci-Fi",46
6777,Densha Kamo Shirenai,Music,1,5.62,8152,9124,2,Music,4
35594,Ylion to Callysia,Movie,1,5.86,12762,10399,0,"Action, Fantasy",8
36847,Nanatsu no Bitoku,TV,10,5.2,8835,2533,47,"Ecchi, Fantasy",5
32561,Hai to Gensou no Grimgar Special,Special,1,6.65,4965,2146,29,Comedy,11
24275,Medamayaki no Kimi Itsu Tsubusu?,Special,4,5.92,7526,8668,0,"Comedy, Seinen",18
29363,Watashi no Ashinaga Ojisan Specials,Special,2,6.41,12656,11258,0,"Comedy, Romance, School, Shoujo, Slice of Life",45
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,Movie,1,5.96,7431,8482,2,"Adventure, Kids",45
1811,Bounty Dog: Getsumen no Ibu,OVA,2,5.63,8135,6716,3,"Action, Sci-Fi, Space",29
9690,Densetsu no Yuusha no Densetsu: Iris Report,Special,1,6.6,5192,3179,19,"Action, Adventure, Fantasy, Magic, Shounen",23
9721,Aisai Nikki,OVA,1,6.54,,4398,39,Hentai,22
812,Chikyuu Shoujo Arjuna,TV,13,6.95,3731,2600,159,"Adventure, Drama, Magic, Sci-Fi",26
19849,Peeping Life 5.0ch,OVA,10,5.51,8359,10532,0,"Comedy, Slice of Life",5
7791,K-On!!,TV,26,8.14,383,183,7149,"Comedy, Music, School, Slice of Life",24
747,Haru wo Daite Ita,OVA,2,6.93,,2808,92,"Drama, Romance, Yaoi",30
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,Movie,1,7.13,3092,4395,13,"Adventure, Comedy, Fantasy, Kids",14
8726,Soredemo Machi wa Mawatteiru,TV,12,7.47,1744,1826,143,"Comedy, Slice of Life",24
33155,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,Special,1,6.24,6612,6987,2,"Action, School",3
10869,Scan2Go,TV,52,6.23,6660,8158,5,"Cars, Kids, Shounen, Space, Sports",25
15813,Majokko Shimai no Yoyo to Nene,Movie,1,7.57,1431,3511,17,"Fantasy, Magic",100
36951,Yuu???Yuu???Hakusho Special,Special,1,0,,4411,10,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",0
33462,Bernard-jou Iwaku.,TV,12,6.03,7274,3130,13,"Comedy, School",3
12569,Himitsu no Akko-chan (Movie),Movie,1,6,7349,10351,0,"Magic, School, Shoujo",25
34908,Calihara no Uta,Movie,1,5.56,8261,12271,0,"Music, Kids",4
1586,Aoi Umi no Tristia,OVA,2,5.81,7768,6326,0,"Adventure, Mecha",27
1778,Dae Jang Geum: Jang Geum&#039;s Dream,TV,26,7.22,2710,7079,7,"Adventure, Comedy, Historical",24
20057,Space???Dandy,TV,13,7.88,748,468,2868,"Sci-Fi, Space, Comedy",24
6828,Ohi-sama to Kaeru,Movie,1,4.2,9424,9730,0,Comedy,1
30347,Nanatsu no Taizai OVA,OVA,2,7.77,949,1245,94,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",24
18893,Aoki Hagane no Arpeggio: Ars Nova,TV,12,7.5,1623,821,800,"Action, Sci-Fi, Seinen",24
35334,ClassicaLoid 2nd Season,TV,25,6.47,5712,5092,7,"Music, Comedy",24
36755,Juvenile Pornography The Animation,OVA,1,6.49,,7015,6,Hentai,16
2199,Chirin no Suzu,Movie,1,7.17,2916,4822,21,"Adventure, Drama, Fantasy",46
1286,MD Geist II: Death Force,OVA,1,5.13,8910,4815,16,"Mecha, Military, Sci-Fi",48
34561,Re:Creators,TV,22,7.69,1138,347,1717,"Action, Sci-Fi, Fantasy",24
515,Hajimari no Boukensha-tachi: Legend of Crystania,Movie,1,6.12,7025,5670,4,"Action, Adventure, Fantasy, Magic, Supernatural",80
33907,Magical Music Train,Music,1,4.7,9266,12390,0,Music,1
238,Rekka no Honoo,TV,42,7.42,1948,1730,219,"Action, Adventure, Martial Arts, Shounen, Super Power",23
5990,Cosmic Fantasy: Ginga Mehyou no Wana,OVA,1,5.63,8137,9763,0,"Action, Sci-Fi, Space, Comedy, Romance, Fantasy",42
27989,Hibike! Euphonium,TV,13,8.02,530,367,3337,"Music, School, Drama",23
36838,Gintama.: Shirogane no Tamashii-hen,TV,12,8.85,25,1724,393,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",24
1200,Gun-dou Musashi,TV,26,6.06,7203,4956,15,"Adventure, Samurai, Fantasy",24
32644,Yaseruyagi,ONA,1,4.03,12752,13009,0,,0.616666667
2769,Galactic Patrol Lensman,TV,25,6.49,5635,8990,1,"Action, Adventure, Sci-Fi",25
24031,Denki-gai no Honya-san,TV,12,7.27,2517,1035,210,"Comedy, Seinen, Slice of Life",23
37421,MaxValu Kyushu,Special,1,5,11197,14097,0,Slice of Life,0.25
3975,Uchi no 3 Shimai,TV,141,6.66,12542,10281,2,"Comedy, Slice of Life",23
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,Special,1,7.35,2241,3379,5,"Comedy, Sports, School, Shounen",16
22839,Cross Road,Special,1,7.5,1629,1904,62,"Slice of Life, School",2
10935,Hourou Musuko Specials,Special,2,7.7,1107,4512,2,"Drama, School",23
37711,Koi to Uso OVA,OVA,2,0,,3975,9,"Drama, Romance, School",0
9880,Esper Mami: Hoshizora no Dancing Doll,Movie,1,6.16,6899,10402,1,"Fantasy, Shounen",41
37435,Carol & Tuesday,TV,0,0,,7948,0,"Drama, Music, Romance",0
14007,"Akai Shouzou: Char, Soshite Frontal e",Special,1,6.24,6614,8265,0,"Drama, Mecha, Military, Sci-Fi, Shounen, Space",105
17147,Gakkatsu! 2nd Season,TV,25,6.5,5598,7605,1,"Comedy, School",5
22273,Selector Infected WIXOSS,TV,12,7.36,2208,856,501,"Game, Psychological",24
33885,Hane (2016),Music,1,5.68,8037,11421,0,Music,1
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,TV,12,6.28,6469,2624,26,"Comedy, Ecchi, School, Seinen, Shoujo Ai",6
3232,Bannou Bunka Neko-Musume Specials,Special,2,6.61,5146,8070,2,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",23
10250,Ultra B,TV,119,6.05,7250,11377,0,"Comedy, Super Power",10
15771,Saint???Oniisan (Movie),Movie,1,7.94,634,1690,230,"Comedy, Seinen, Slice of Life",89
1360,Makai Tenshi Djibril,OVA,4,6.58,,4312,24,Hentai,30
8986,Supernatural The Animation,OVA,22,7.12,3141,2509,55,"Action, Demons, Horror, Supernatural",24
4590,Soukan Yuugi,OVA,2,6.81,,4672,49,Hentai,30
3675,Andromeda Stories,Special,1,5.97,7401,8226,2,"Action, Drama, Fantasy, Sci-Fi, Space",85
33153,Houkago Initiation,OVA,2,6.34,,6123,6,Hentai,20
33337,ACCA: 13-ku Kansatsu-ka,TV,12,7.73,1027,1064,539,"Mystery, Police, Drama, Fantasy, Seinen",24
1396,Future GPX Cyber Formula: Early Days Renewal,OVA,2,6.48,5675,9896,0,"Drama, Sci-Fi, Shounen, Sports",58
23855,Dennou Sentai Voogie&#039;s???Angel Gaiden: Susume! Super???Angels!,OVA,2,5.13,9968,11653,0,"Action, Comedy, Mecha, Parody, Sci-Fi",15
2687,Gokuu no Daibouken,TV,39,6.49,5637,9959,2,"Comedy, Fantasy",25
34350,Alice to Zouroku,TV,12,7.2,2797,1135,147,"Adventure, Mystery, Seinen",23
36982,Micchiri Neko,TV,13,6.84,4154,5286,6,"Comedy, Kids",3
534,Slayers,TV,26,7.85,804,949,1702,"Adventure, Comedy, Demons, Magic, Fantasy",22
32032,Seikaisuru Kado,TV,12,7.01,3541,1133,159,Sci-Fi,23
30694,Dragon Ball Super,TV,131,7.78,922,278,4314,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",23
19889,Genshiken Nidaime Specials,Special,4,6.92,3835,4881,0,"Comedy, Parody, Slice of Life",3
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,TV,12,6.28,6483,7949,2,"Action, Comedy, Historical, Military, Samurai",26
14355,Yama no Susume,TV,12,6.82,4256,1842,65,"Adventure, Slice of Life, Comedy",3
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,OVA,4,7.56,,3031,437,"Action, Fantasy, Hentai",30
35240,Princess Principal,TV,12,7.71,1085,922,609,"Action, Mystery, Historical",25
10197,Nyanpire The Animation,TV,12,6.78,4413,2572,83,"Comedy, Supernatural, Vampire",4
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,OVA,1,6.57,5335,7323,3,Music,26
1587,Tenpou Ibun: Ayakashi Ayashi,TV,25,7,3582,3394,20,"Supernatural, Demons, Historical",20
32621,Pokopon no Yukai na Saiyuuki,Movie,1,5.85,11790,13488,0,"Adventure, Fantasy, Kids, Magic, Martial Arts",60
10588,Persona 4 the Animation,TV,25,7.63,1278,479,1748,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",25
6922,Fate/stay night Movie: Unlimited Blade Works,Movie,1,7.53,1549,609,732,"Action, Fantasy, Magic, Supernatural",100
17649,Udauda Yatteru Hima wa Nee!,OVA,2,6,12556,11348,0,"Action, Comedy, School, Shounen",45
35781,Boku dake no Hentai Kanojo The Animation,OVA,1,6.26,,6576,10,Hentai,17
33600,Menghuan Xiyou,ONA,13,6.56,11227,13479,0,"Action, Adventure, Fantasy, Historical, Magic",25
3254,Luv Wave,OVA,3,6.09,,7245,1,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",30
4851,Lupin III: Seven Days Rhapsody,Special,1,7.13,3083,5892,2,"Action, Adventure, Comedy, Seinen",92
35759,Sidonia no Kishi 3,Unknown,0,0,,4601,24,"Action, Sci-Fi, Space, Mecha, Seinen",24
15211,Nazotoki-hime wa Meitantei???,OVA,6,5.43,11419,10531,0,"Mystery, Shoujo",12
13965,Thermae Romae x LOFT Collaboration,Special,1,6.1,7099,9372,1,"Comedy, Historical, Seinen",1
6702,Fairy Tail,TV,175,8.08,452,19,37733,"Action, Adventure, Comedy, Magic, Fantasy, Shounen",24
34975,Marvel Future Avengers,TV,26,5.09,11187,7208,3,"Action, Super Power, Kids",22
19841,Super Seisyun Brothers,TV,14,6.93,3827,2514,36,"Comedy, Josei, Slice of Life",4
24641,Baku Ane: Otouto Shibocchau zo! The Animation,OVA,1,7.5,,3193,225,Hentai,33
24021,Sei Shoujo The Animation,OVA,1,6.85,,5915,15,Hentai,30
4480,Ryoujoku Guerrilla Kari 3,OVA,2,6.12,,7256,7,Hentai,30
37223,Ore ga Kanojo wo *su Wake,OVA,0,7.5,,12819,5,Hentai,16
5199,Seto no Hanayome Fan Disc,Special,2,7.18,2904,4616,4,"Comedy, Parody, School",6
22225,Momo Kyun Sword,TV,12,5.66,8089,2460,20,"Comedy, Ecchi, Fantasy",24
9442,Bust to Bust: Chichi wa Chichi ni,OVA,3,6.77,,4719,22,Hentai,15
33274,Onara Gorou,TV,13,5.62,8161,4141,27,Comedy,3
32484,A-Size Classmate,OVA,2,5.97,,5148,23,Hentai,17
35138,Taikong Lixianji,TV,26,5.67,12329,12327,1,"Action, Sci-Fi, Kids, Mecha",20
146,Kono Minikuku mo Utsukushii Sekai,TV,12,6.87,4042,1601,164,"Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi",24
21267,Go! Go! 575,TV,4,5.72,7947,3880,3,Slice of Life,3
36289,Daybreak Interlude,Music,1,7.12,3114,8766,0,Music,5
221,Mezzo Forte,OVA,2,6.72,,2820,66,"Action, Comedy, Hentai, Sci-Fi",30
1483,Master Keaton,TV,24,7.7,1111,3338,68,"Adventure, Mystery",23
32518,Shoujo kara Shoujo e...,OVA,2,7.04,,5651,14,Hentai,16
1640,Angel&#039;s Feather,OVA,2,5.58,8228,2980,30,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai",30
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",OVA,1,6.9,3901,2973,14,"Action, School, Shounen",23
34476,Platonic Chain: Ansatsu Jikkouchuu,Special,1,3.6,11778,12128,0,"Sci-Fi, Slice of Life",6
7082,Shugo Chara! Party!,TV,25,6.71,4731,1561,253,"Comedy, Magic, School, Shoujo",21
35952,Devilman Memorial,OVA,1,5.97,7412,9179,1,"Action, Horror, Demons, Supernatural",59
10521,Working&#039;!!,TV,13,7.96,609,516,386,"Slice of Life, Comedy, Romance",24
3335,Haikara-san ga Tooru,TV,42,7.37,2149,6820,7,"Slice of Life, Romance, Historical, Drama, Shoujo",24
5993,Samayou Midara na Lunatics,OVA,2,6.45,,6462,15,Hentai,30
2710,Nintama Rantarou Movie,Movie,1,6.64,5024,10276,2,"Comedy, Shounen",45
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Special,1,6.84,4157,1360,269,"Action, Adventure, Comedy, Shounen, Super Power",40
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,TV,13,5.71,7980,7360,2,Comedy,2
2520,Dragon Ball Specials,Special,2,6.91,3870,2783,30,"Fantasy, Comedy, Super Power, Shounen",12
20087,Treasure Gaust,TV,5,4.58,12500,11680,0,Game,5
34779,Ar:pieL - 6-seosgaeui Unmyeong,ONA,11,0,,10228,0,"Action, Fantasy",12
4130,Petit Eva: Evangelion@School,ONA,24,5.91,7550,2833,28,"Comedy, Parody, School",3
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,1,7.55,1485,5928,8,Shounen,91
27727,Binan Koukou Chikyuu Boueibu LOVE!,TV,12,7.05,3358,1415,462,"Slice of Life, Comedy, Parody, Magic, School",24
2617,Ghiblies,Special,2,6.57,5325,5184,3,Comedy,18
33094,WWW.Working!!,TV,13,7.55,1514,1020,213,"Slice of Life, Comedy",23
31309,Balloon,ONA,1,5.04,8998,9867,2,Dementia,0.916666667
33808,Girlfriend (Note),ONA,3,6.22,6685,6373,0,"Music, School",10
23765,Yamiyo no Jidaigeki,Special,2,4.24,12736,11846,0,"Historical, Horror",15
8373,Shin Mitsubachi Maya no Bouken,TV,52,6.39,6050,7249,2,"Adventure, Comedy",25
209,R.O.D the TV,TV,26,7.61,1339,1471,387,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",25
33358,Mahou no Star Magical Emi: Finale! Finale!,OVA,1,6.06,11126,11339,0,"Comedy, Magic, Shoujo",17
30065,Osamishi Tani no Wakare Uta,Movie,1,5.29,8707,12018,0,"Music, Historical",3
19669,Kuroko no Basket: Baka ja Katenai no yo!,OVA,1,7.7,1110,1971,44,"Sports, Comedy, School, Shounen",23
30721,Hacka Doll The Animation,TV,13,6.51,5553,2200,40,"Comedy, Sci-Fi",7
28369,Dr. Slump: Arale-chan Specials,Special,2,6.36,6153,9968,0,"Sci-Fi, Comedy, Shounen",24
9509,Yami no Purple Eye,Music,1,5,9046,8760,1,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo",31
13047,Anime Koukyoushi: Jungle Taitei,OVA,1,6.73,4612,9297,2,"Adventure, Kids, Shounen",51
2689,Akai Koudan Zillion: Utahime Yakyoku,Special,1,6.01,7319,8959,1,"Sci-Fi, Adventure",45
27849,Nezumi-kun no Chokki,OVA,4,5.57,11454,13484,0,Kids,20
7953,Defend Love,Music,1,6,7343,7557,0,"Adventure, Fantasy, Magic, Mecha, Romance, Super Power, Supernatural, Music, Sci-Fi",5
3844,Apache Yakyuugun,TV,26,6.07,7165,9958,1,"Action, Sports, School",25
31699,Good Morning!!! Doronjo,TV,243,5.7,10264,10937,0,"Comedy, Parody",1
7593,Kiss x Sis (TV),TV,12,6.97,3680,224,1153,"Harem, Comedy, Romance, Ecchi, School, Seinen",24
35935,Koto no Shidai,Music,1,3.67,10980,13796,0,"Music, Dementia",3
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,OVA,3,7.53,,2596,326,"Harem, Hentai",29
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,Special,1,6.03,7277,9732,0,"Comedy, Sci-Fi, Shounen",24
34859,Tick Tock,Music,1,4.25,12435,13990,0,Music,2
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,ONA,1,5.36,9927,11317,0,Comedy,0.916666667
1388,Yakin Byoutou Ni,OVA,5,6.3,,5705,5,Hentai,30
22,Tennis no Ouji-sama,TV,178,8.01,550,806,2833,"Action, Comedy, Sports, School, Shounen",22
2953,Egao,Music,1,6.66,4925,3664,5,"Music, Slice of Life, Kids",2
32219,Raldessia Chronicles,ONA,1,5.38,8573,11414,0,"Action, Adventure",0.766666667
1016,Gunnm,OVA,2,7.22,2719,2150,131,"Drama, Mecha, Sci-Fi, Shounen",30
35505,Velvet Underworld: Alternative,Music,1,4.8,12611,12185,0,"Action, Music",3
6822,Ukkari P??n??lope (2009),TV,26,6.15,6947,10028,0,"Comedy, Slice of Life",5
2051,Akai Kiba: Blue Sonnet,OVA,5,6.09,7102,7736,0,"Action, Drama, Sci-Fi, Shoujo, Super Power",29
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,1,6.62,5115,4277,5,Music,2
7155,Beat Shot!!,OVA,1,5.55,8270,9795,0,Sports,27
34943,T7S Longing for Summer Again and Again: Harukaze,Music,1,6.47,5738,9408,1,"Music, School",10
34430,Detective Conan Movie 21: The Crimson Love Letter,Movie,1,7.89,714,3781,34,"Action, Mystery, Historical, Police, Drama, Romance",111
9627,Kakko Kawaii Sengen!,TV,5,5.73,7927,8758,1,Comedy,2
36398,Na mo Nai Hana no Youni,Music,1,3.5,11362,14099,0,Music,2
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,OVA,1,7.32,2368,4887,1,"Action, Comedy, Shounen, Supernatural",25
8671,Raja Maharaja,Music,1,4.87,9151,11088,0,"Music, Slice of Life",2
34692,Umbrella Fighter!,Special,4,3.92,12576,14092,0,Slice of Life,3
24999,Akai Jitensha,Music,1,5.22,8791,12079,0,"Music, Kids",2
31972,Tang Lang Bu Chan,Movie,1,5.75,7909,11021,1,Historical,5
8719,Donna Donna,Music,1,5.2,8827,10831,0,"Music, Slice of Life, Kids",2
353,Ojamajo Doremi Dokkaan!,TV,51,7.56,1467,4014,85,"Comedy, Magic, Shoujo",24
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,13,7.51,1602,440,569,"Slice of Life, Comedy, Romance, Seinen",3
2762,Igano Kabamaru,TV,24,8.07,465,4412,102,"Action, Adventure, Comedy, Romance, School, Shounen",23
32792,Mobile Suit Gundam Unicorn RE:0096,TV,22,7.56,1463,3012,65,"Action, Drama, Mecha, Military, Sci-Fi, Space",23
15809,Hataraku Maou-sama!,TV,13,7.98,578,51,6925,"Comedy, Demons, Supernatural, Romance, Fantasy",24
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,Movie,1,6.38,6095,10740,0,"Slice of Life, Fantasy",30
3627,D.C.II S.S.: Da Capo II Second Season,TV,13,7.33,2299,2470,52,"Fantasy, Comedy, Harem, Romance, Drama",24
33126,Kurogane no Linebarrels Picture Drama,Special,9,5.95,11015,10247,0,Mecha,5
30814,Landscape,Movie,1,4.07,9439,11133,0,Dementia,4
2205,Bakuretsu Tenshi: Infinity,OVA,1,6.88,3983,3333,15,"Action, Comedy, Mecha, Sci-Fi, Shounen",27
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Special,1,7.49,1663,1572,124,"Fantasy, Magic, Shounen",12
1151,Dominion,OVA,4,7.03,3449,3722,43,"Sci-Fi, Comedy, Police, Mecha",36
2025,Darker than Black: Kuro no Keiyakusha,TV,25,8.21,299,61,14200,"Action, Sci-Fi, Mystery, Super Power",24
15125,Teekyuu,TV,12,6.71,4733,1715,168,"Comedy, School, Shounen, Sports",2
7193,Aoi Bungaku Series,TV,12,7.84,807,724,1083,"Psychological, Historical, Thriller, Drama, Seinen",22
27621,Glass no Kamen Desu ga to Z,TV,14,5.88,7617,9777,0,"Comedy, Parody",3
13585,Natsuyuki Rendezvous,TV,11,7.34,2281,1518,179,"Supernatural, Drama, Romance, Josei",24
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,1,7.3,2435,4302,7,"Military, Sci-Fi, Space, Drama, Mecha",100
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,OVA,1,6.09,7103,9736,0,"Fantasy, Mystery, Romance, Shoujo",70
8518,Mai-Otome Special: Otome no Inori,Special,1,6.51,5563,6529,3,"School, Slice of Life",5
808,Bakuretsu Hunters OVA,OVA,3,6.66,4917,5181,7,"Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",28
6890,Ontama!,ONA,5,6.9,3924,6992,3,"Slice of Life, Magic, Comedy, Seinen",11
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),TV,12,7.93,668,354,2548,"Drama, Psychological, School, Slice of Life",24
1547,Obake no Q-tarou,TV,96,6.29,6442,10168,0,"Comedy, School, Slice of Life, Supernatural",25
35328,BOY&#039;s LOVE Nitro+CHiRAL,ONA,5,5.5,8365,7280,2,"Comedy, Parody",4
32933,Xiao Yeyou,ONA,1,5.1,8946,12332,0,"Comedy, Fantasy, Kids",3
34432,Balloon (Music),Music,1,5.46,8423,12701,0,Music,3
37150,Douluo Dalu,ONA,26,7.68,1166,7272,31,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",20
4250,Kore ga UFO da! Soratobu Enban,Movie,1,4.85,9171,8951,1,"Sci-Fi, Space",15
12663,Patalliro! Stardust Keikaku,Movie,1,6.84,4159,9296,0,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",48
13169,Buta,Movie,1,6.5,5589,4311,6,"Adventure, Comedy, Fantasy, Historical",24
3707,Soukou Kijo Iris,OVA,4,6.73,,5430,34,Hentai,30
18819,Alice Tantei Kyoku,TV,56,5.25,9576,11441,1,"Mystery, Kids, Fantasy",12
9074,Arakawa Under the Bridge x Bridge,TV,13,7.82,837,855,346,"Comedy, Romance, Seinen",23
35503,Shoujo???Kageki Revue Starlight,TV,0,0,,6755,3,"Music, School",0
446,Wei?? Kreuz Gl??hen,TV,13,6.68,4868,4093,26,"Action, Drama, Shounen",20
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Movie,1,7.85,795,1922,42,"Adventure, Drama, Fantasy",29
1693,Reideen,TV,26,6.63,5082,4399,7,"Action, Mecha, Sci-Fi",24
37789,Tenchi Muyou! Ryououki 3rd Season Picture Drama,Special,5,6.4,12389,11197,0,"Slice of Life, Comedy",5
22197,Yuuto-kun ga Iku Movie,Movie,1,4.88,12826,13150,0,"Kids, Sports",50
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,OVA,2,7.1,3211,8196,4,"Mystery, Shounen",27
25441,Shin Strange+ Special,Special,1,6.01,7337,7663,0,"Slice of Life, Comedy, Josei",0
2476,School Days,TV,12,6.02,7313,145,2420,"Harem, Drama, Romance, School",25
